source_id,ra,dec,parallax,phot_g_mean_mag,bp_rp
138864989990050304,45.39501649264311,35.811134135699376,0.08302926245976648,15.422484,1.302763
138865093069294848,45.30031080434514,35.75834835726153,3.373471156885472,14.439688,1.5081558
138865127429594880,45.30561742416953,35.75784310457856,1.58773559406108,19.86234,1.0051174
138865196148493824,45.34087157762778,35.786874275743045,2.36616957727273,18.817904,2.7657242
138866501818523776,45.416671171710156,35.84339147135306,1.7627606606634991,19.304289,3.1128368
138867051574316032,45.46735961169581,35.88345564116316,1.6189606792243427,20.292133,1.3296299
138867257732768896,45.40036385023632,35.84481551924154,0.4037214367846313,17.915016,0.9475765
137333301573054336,45.015505295551826,35.29873320085314,1.0527745467062501,16.487038,1.3999729
137338799131225984,45.14651443725381,35.34672491031342,1.2190826788635418,20.496014,0.7765808
137339074007752448,45.076885514859185,35.31809513826581,0.32957247657338695,18.3421,
137339482030624640,45.10342437776205,35.34383003100463,0.29034812225990575,18.264397,1.1760311
137339585110084480,45.100337622899545,35.35316409491357,1.5582908245005744,20.516628,1.3090687
137341406176019328,45.124590566615275,35.40309940117698,1.4621665832061128,18.708359,2.1856499
137341406176021504,45.11525121461712,35.406299045582,0.8612141426431865,18.524855,1.6617069
137341479190485248,45.10525665292926,35.4195256586903,1.86358825586769,14.760409,1.2168331
137341921572122496,45.1504977803133,35.44797372319925,0.5482640524279611,19.158815,1.2813225
137341921572125184,45.15223409945578,35.45248164798878,0.32905305165220045,19.640581,2.078596
137342059011089152,45.17682594504499,35.467242833731774,0.27835607614523034,17.28372,1.0996857
137342063306347264,45.17540263565603,35.46329674497048,0.19539752408999156,20.42433,1.2116432
137344979588712704,44.96203934701593,35.29574183864167,0.5665961072778612,19.94951,1.5253372
137345426265354880,44.9388630672852,35.339360781729155,0.8086601587428293,19.355696,2.501831
137348896598944768,44.81937457467689,35.357084426683876,1.0883358647387473,17.8458,1.7945728
137348999678163968,44.829567981887024,35.362928131085575,0.4124367651282851,17.000483,1.0882931
137349553727756544,44.87412597034043,35.411535393412706,1.1030243277953964,19.445362,2.172388
137350099189834368,44.790588315675976,35.418346973187205,0.17987270962078913,17.480911,0.8629055
137350614585933696,44.85568861566269,35.460171163757224,0.2873249872312193,18.715162,0.8715
137350855103042304,44.82322520862804,35.47202719853785,0.3436896113127143,12.401251,1.5738068
137351026902709760,45.00891323071479,35.33908590668711,1.402921072629948,20.220745,1.9673748
137351198701427328,45.01150931002104,35.36777917753909,0.7407702928781025,16.690737,1.1267185
137351374795149056,44.96778710343592,35.376164770299575,1.1907230122218089,16.254385,1.3961353
137351576657560832,45.055244163534155,35.383335339560446,1.918068089238467,11.76784,1.3115969
